12/17/16 23:00:02, $44.93
12/18/16 00:00:02, $43.90
12/18/16 01:00:01, $44.38
12/18/16 02:00:02, $44.38
12/18/16 03:00:02, $44.38
12/18/16 04:00:02, $44.38
12/18/16 05:00:02, $43.90
12/18/16 06:00:02, $43.90
12/18/16 07:00:02, $43.38
12/18/16 08:00:02, $44.31
12/18/16 09:00:02, $44.31
12/18/16 10:00:02, $44.30
12/18/16 11:00:02, $44.30
12/18/16 12:00:01, $44.30
12/18/16 13:00:02, $44.31
